season_id,match_id,date,city,venue,floodlit,match_title,team1,team2,toss_winner,toss_decision,team1_score,team1_wickets,team1_overs,team2_score,team2_wickets,team2_overs,team1_captain,team2_captain,team1_players,team2_players,winner,result_type,win_margin,player_of_match,umpire1,umpire2,tv_umpire,reserve_umpire,match_referee
6,226,2019-01-19T00:00:00.000Z,Sylhet,Sylhet International Cricket Stadium,day,21st Match,Sylhet Sixers,Rangpur Riders,Rangpur Riders,Bowl,194.0,4.0,20.0,195.0,6.0,19.3,David Warner,Mashrafe Mortaza,"['Litton Das', 'Sabbir Rahman', 'Afif Hossain', 'David Warner', 'Nicholas Pooran', 'Jaker Ali', 'Mohammad Irfan', 'Mehedi Hasan Rana', 'Taskin Ahmed', 'Alok Kapali', 'Sandeep Lamichhane']","['Chris Gayle', 'Alex Hales', 'Rilee Rossouw', 'AB de Villiers', 'Mohammad Mithun', 'Nahidul Islam', 'Mashrafe Mortaza', 'Farhad Reza', 'Nazmul Islam', 'Shafiul Islam', 'Sohag Gazi']",Rangpur Riders,Wickets,4.0,Rilee Rossouw,Alex Wharf,Gazi Sohel,Masudur Rahman,Tanvir Ahmed,Salim Shahed
6,227,2019-01-19T00:00:00.000Z,Sylhet,Sylhet International Cricket Stadium,night,22nd Match,Chittagong Vikings,Khulna Titans,Khulna Titans,Bowl,214.0,4.0,20.0,188.0,8.0,20.0,Mushfiqur Rahim,Mahmudullah,"['Mohammad Shahzad', 'Cameron Delport', 'Yasir Ali', 'Mushfiqur Rahim', 'Dasun Shanaka', 'Najibullah Zadran', 'Mosaddek Hossain', 'Nayeem Hasan', 'Sunzamul Islam', 'Khaled Ahmed', 'Abu Jayed']","['Paul Stirling', 'Zunaed Siddique', 'Al-Amin', 'Brendan Taylor', 'Mahmudullah', 'Ariful Haque', 'David Wiese', 'Taijul Islam', 'Shoriful Islam', 'Lasith Malinga', 'Subashis Roy']",Chittagong Vikings,Runs,26.0,Mushfiqur Rahim,Ranmore Martinesz,Tanvir Ahmed,Masudur Rahman,Gazi Sohel,Salim Shahed
6,228,2019-01-21T00:00:00.000Z,Dhaka,"Shere Bangla National Stadium, Mirpur",day,23rd Match,Rajshahi Kings,Comilla Victorians,Comilla Victorians,Bowl,176.0,3.0,20.0,138.0,10.0,18.2,Mehidy Hasan Miraz,Imrul Kayes,"['Shahriar Nafees', 'Laurie Evans', 'Mehidy Hasan Miraz', 'Marshall Ayub', 'Ryan ten Doeschate', 'Arafat Sunny', 'Zakir Hasan', 'Qais Ahmad', 'Christiaan Jonker', 'Mustafizur Rahman', 'Kamrul Islam']","['Tamim Iqbal', 'Anamul Haque', 'Shamsur Rahman', 'Ziaur Rahman', 'Imrul Kayes', 'Liam Dawson', 'Thisara Perera', 'Shahid Afridi', 'Mohammad Saifuddin', 'Wahab Riaz', 'Mahedi Hasan']",Rajshahi Kings,Runs,38.0,Laurie Evans,Sharfuddoula,Shozab Raza,Ranmore Martinesz,Akteruzzaman,Samiur Rahman
6,229,2019-01-21T00:00:00.000Z,Dhaka,"Shere Bangla National Stadium, Mirpur",night,24th Match,Dhaka Dynamites,Chittagong Vikings,Dhaka Dynamites,Bat,139.0,9.0,20.0,145.0,7.0,19.5,Shakib Al Hasan,Mushfiqur Rahim,"['Rony Talukdar', 'Sunil Narine', 'Heino Kuhn', 'Shakib Al Hasan', 'Darwish Rasooli', 'Nurul Hasan', 'Andre Russell', 'Shuvagata Hom', 'Mohammad Naim', 'Mohor Sheikh', 'Rubel Hossain']","['Mohammad Shahzad', 'Cameron Delport', 'Yasir Ali', 'Mushfiqur Rahim', 'Dasun Shanaka', 'Mosaddek Hossain', 'Nayeem Hasan', 'Robbie Frylinck', 'Sunzamul Islam', 'Khaled Ahmed', 'Abu Jayed']",Chittagong Vikings,Wickets,3.0,Robbie Frylinck,Nadir Shah,Ranmore Martinesz,Sharfuddoula,Akteruzzaman,Samiur Rahman
6,230,2019-01-22T00:00:00.000Z,Dhaka,"Shere Bangla National Stadium, Mirpur",day,25th Match,Khulna Titans,Rangpur Riders,Rangpur Riders,Bowl,181.0,6.0,20.0,183.0,4.0,19.3,Mahmudullah,Mashrafe Mortaza,"['Al-Amin', 'Zunaed Siddique', 'Brendan Taylor', 'Najmul Hossain Shanto', 'Mahmudullah', 'David Wiese', 'Ariful Haque', 'Yasir Shah', 'Taijul Islam', 'Subashis Roy', 'Junaid Khan']","['Chris Gayle', 'Alex Hales', 'AB de Villiers', 'Mohammad Mithun', 'Rilee Rossouw', 'Nahidul Islam', 'Mashrafe Mortaza', 'Farhad Reza', 'Nazmul Islam', 'Shafiul Islam', 'Sohag Gazi']",Rangpur Riders,Wickets,6.0,Farhad Reza,Sharfuddoula,Shozab Raza,Gazi Sohel,Mahfuzur Rahman,Samiur Rahman
6,231,2019-01-22T00:00:00.000Z,Dhaka,"Shere Bangla National Stadium, Mirpur",night,26th Match,Comilla Victorians,Dhaka Dynamites,Dhaka Dynamites,Bowl,153.0,8.0,20.0,146.0,9.0,20.0,Imrul Kayes,Shakib Al Hasan,"['Tamim Iqbal', 'Anamul Haque', 'Imrul Kayes', 'Shamsur Rahman', 'Shahid Afridi', 'Thisara Perera', 'Liam Dawson', 'Ziaur Rahman', 'Mohammad Saifuddin', 'Mahedi Hasan', 'Wahab Riaz']","['Hazratullah Zazai', 'Sunil Narine', 'Rony Talukdar', 'Darwish Rasooli', 'Shakib Al Hasan', 'Andre Russell', 'Shuvagata Hom', 'Nurul Hasan', 'Mohammad Naim', 'Rubel Hossain', 'Mohor Sheikh']",Comilla Victorians,Runs,7.0,Thisara Perera,Mahfuzur Rahman,Ranmore Martinesz,Sharfuddoula,Gazi Sohel,Samiur Rahman
6,232,2019-01-23T00:00:00.000Z,Dhaka,"Shere Bangla National Stadium, Mirpur",day,27th Match,Rajshahi Kings,Chittagong Vikings,Chittagong Vikings,Bowl,157.0,5.0,20.0,159.0,4.0,19.4,Mehidy Hasan Miraz,Mushfiqur Rahim,"['Laurie Evans', 'Soumya Sarkar', 'Marshall Ayub', 'Ryan ten Doeschate', 'Zakir Hasan', 'Christiaan Jonker', 'Mehidy Hasan Miraz', 'Qais Ahmad', 'Arafat Sunny', 'Mustafizur Rahman', 'Kamrul Islam']","['Mohammad Shahzad', 'Cameron Delport', 'Yasir Ali', 'Mushfiqur Rahim', 'Najibullah Zadran', 'Mosaddek Hossain', 'Nayeem Hasan', 'Robbie Frylinck', 'Sunzamul Islam', 'Khaled Ahmed', 'Abu Jayed']",Chittagong Vikings,Wickets,6.0,Mushfiqur Rahim,Nadir Shah,Ranmore Martinesz,Gazi Sohel,Mahfuzur Rahman,Neeyamur Rashid
6,233,2019-01-23T00:00:00.000Z,Dhaka,"Shere Bangla National Stadium, Mirpur",night,28th Match,Khulna Titans,Sylhet Sixers,Sylhet Sixers,Bowl,170.0,9.0,20.0,149.0,7.0,20.0,Mahmudullah,Sohail Tanvir,"['Brendan Taylor', 'Zunaed Siddique', 'Al-Amin', 'Najmul Hossain Shanto', 'Mahmudullah', 'Ariful Haque', 'David Wiese', 'Yasir Shah', 'Taijul Islam', 'Junaid Khan', 'Subashis Roy']","['Litton Das', 'Sabbir Rahman', 'Afif Hossain', 'Alok Kapali', 'Mohammad Nawaz', 'Nicholas Pooran', 'Sohail Tanvir', 'Jaker Ali', 'Nasir Hossain', 'Mohammad Irfan', 'Taskin Ahmed']",Khulna Titans,Runs,21.0,David Wiese,Alex Wharf,Morshed Ali Khan,Gazi Sohel,Mahfuzur Rahman,Neeyamur Rashid
6,234,2019-01-25T00:00:00.000Z,Chattogram,"Zahur Ahmed Chowdhury Stadium, Chattogram",day,29th Match,Sylhet Sixers,Rajshahi Kings,Rajshahi Kings,Bowl,180.0,6.0,20.0,104.0,10.0,18.2,Alok Kapali,Mehidy Hasan Miraz,"['Litton Das', 'Sabbir Rahman', 'Jason Roy', 'Afif Hossain', 'Nicholas Pooran', 'Alok Kapali', 'Mohammad Nawaz', 'Sohail Tanvir', 'Taskin Ahmed', 'Ebadot Hossain', 'Nabil Samad']","['Laurie Evans', 'Mominul Haque', 'Fazle Mahmud', 'Ryan ten Doeschate', 'Zakir Hasan', 'Christiaan Jonker', 'Seekkuge Prasanna', 'Mehidy Hasan Miraz', 'Arafat Sunny', 'Kamrul Islam', 'Mustafizur Rahman']",Sylhet Sixers,Runs,76.0,Sohail Tanvir,Morshed Ali Khan,Shozab Raza,Sharfuddoula,Gazi Sohel,Raqibul Hasan
6,235,2019-01-25T00:00:00.000Z,Chattogram,"Zahur Ahmed Chowdhury Stadium, Chattogram",night,30th Match,Rangpur Riders,Chittagong Vikings,Chittagong Vikings,Bowl,239.0,4.0,20.0,167.0,8.0,20.0,Mashrafe Mortaza,Mushfiqur Rahim,"['Chris Gayle', 'Alex Hales', 'Rilee Rossouw', 'AB de Villiers', 'Mohammad Mithun', 'Nahidul Islam', 'Mashrafe Mortaza', 'Nazmul Islam', 'Farhad Reza', 'Shafiul Islam', 'Shohidul Islam']","['Mohammad Shahzad', 'Yasir Ali', 'Sikandar Raza', 'Mushfiqur Rahim', 'Najibullah Zadran', 'Mosaddek Hossain', 'Sunzamul Islam', 'Robiul Haque', 'Abu Jayed', 'Khaled Ahmed', 'Robbie Frylinck']",Rangpur Riders,Runs,72.0,Alex Hales,Alex Wharf,Sharfuddoula,Gazi Sohel,Morshed Ali Khan,Raqibul Hasan
6,236,2019-01-26T00:00:00.000Z,Chattogram,"Zahur Ahmed Chowdhury Stadium, Chattogram",day,31st Match,Sylhet Sixers,Khulna Titans,Sylhet Sixers,Bat,195.0,4.0,20.0,137.0,10.0,18.1,Alok Kapali,Mahmudullah,"['Litton Das', 'Afif Hossain', 'Jason Roy', 'Sabbir Rahman', 'Nicholas Pooran', 'Mohammad Nawaz', 'Sohail Tanvir', 'Nabil Samad', 'Taskin Ahmed', 'Alok Kapali', 'Ebadot Hossain']","['Brendan Taylor', 'Zunaed Siddique', 'Al-Amin', 'Najmul Hossain Shanto', 'Mahmudullah', 'Ariful Haque', 'David Wiese', 'Yasir Shah', 'Taijul Islam', 'Junaid Khan', 'Subashis Roy']",Sylhet Sixers,Runs,58.0,Mohammad Nawaz,Alex Wharf,Gazi Sohel,Sharfuddoula,Morshed Ali Khan,Raqibul Hasan
6,237,2019-01-26T00:00:00.000Z,Chattogram,"Zahur Ahmed Chowdhury Stadium, Chattogram",night,32nd Match,Rajshahi Kings,Chittagong Vikings,Chittagong Vikings,Bowl,198.0,5.0,20.0,191.0,8.0,20.0,Mehidy Hasan Miraz,Mushfiqur Rahim,"['Johnson Charles', 'Soumya Sarkar', 'Laurie Evans', 'Ryan ten Doeschate', 'Christiaan Jonker', 'Fazle Mahmud', 'Kamrul Islam', 'Arafat Sunny', 'Mominul Haque', 'Mehidy Hasan Miraz', 'Mustafizur Rahman']","['Mohammad Shahzad', 'Cameron Delport', 'Yasir Ali', 'Mushfiqur Rahim', 'Mosaddek Hossain', 'Sikandar Raza', 'Najibullah Zadran', 'Nayeem Hasan', 'Robiul Haque', 'Abu Jayed', 'Khaled Ahmed']",Rajshahi Kings,Runs,7.0,Mustafizur Rahman,Sharfuddoula,Shozab Raza,Gazi Sohel,Morshed Ali Khan,Raqibul Hasan
6,238,2019-01-28T00:00:00.000Z,Chattogram,"Zahur Ahmed Chowdhury Stadium, Chattogram",day,33rd Match,Comilla Victorians,Khulna Titans,Khulna Titans,Bowl,237.0,5.0,20.0,157.0,10.0,18.5,Imrul Kayes,Mahmudullah,"['Tamim Iqbal', 'Evin Lewis', 'Anamul Haque', 'Imrul Kayes', 'Thisara Perera', 'Shahid Afridi', 'Shamsur Rahman', 'Wahab Riaz', 'Mohammad Saifuddin', 'Mahedi Hasan', 'Mohammad Shahid']","['Brendan Taylor', 'Zunaed Siddique', 'Dawid Malan', 'Mahmudullah', 'Carlos Brathwaite', 'Najmul Hossain Shanto', 'David Wiese', 'Ariful Haque', 'Taijul Islam', 'Shoriful Islam', 'Saddam Hossain']",Comilla Victorians,Runs,80.0,Evin Lewis,Shozab Raza,Tanvir Ahmed,Masudur Rahman,Mahfuzur Rahman,Akhtar Ahmad
6,239,2019-01-28T00:00:00.000Z,Chattogram,"Zahur Ahmed Chowdhury Stadium, Chattogram",night,34th Match,Dhaka Dynamites,Rangpur Riders,Dhaka Dynamites,Bat,186.0,6.0,20.0,189.0,2.0,18.2,Shakib Al Hasan,Mashrafe Mortaza,"['Hazratullah Zazai', 'Sunil Narine', 'Rony Talukdar', 'Shakib Al Hasan', 'Andre Russell', 'Kieron Pollard', 'Shuvagata Hom', 'Nurul Hasan', 'Rubel Hossain', 'Shahadat Hossain', 'Qazi Onik']","['Chris Gayle', 'Alex Hales', 'Rilee Rossouw', 'AB de Villiers', 'Mohammad Mithun', 'Nahidul Islam', 'Mashrafe Mortaza', 'Nazmul Islam', 'Farhad Reza', 'Shafiul Islam', 'Shohidul Islam']",Rangpur Riders,Wickets,8.0,AB de Villiers,Masudur Rahman,Ranmore Martinesz,Tanvir Ahmed,Mahfuzur Rahman,Akhtar Ahmad
6,240,2019-01-29T00:00:00.000Z,Chattogram,"Zahur Ahmed Chowdhury Stadium, Chattogram",day,35th Match,Chittagong Vikings,Comilla Victorians,Chittagong Vikings,Bat,116.0,8.0,19.0,117.0,3.0,16.4,Mushfiqur Rahim,Imrul Kayes,"['Mohammad Shahzad', 'Shadman Islam', 'Yasir Ali', 'Mushfiqur Rahim', 'Najibullah Zadran', 'Cameron Delport', 'Sikandar Raza', 'Mosaddek Hossain', 'Nayeem Hasan', 'Abu Jayed', 'Khaled Ahmed']","['Tamim Iqbal', 'Anamul Haque', 'Shamsur Rahman', 'Imrul Kayes', 'Thisara Perera', 'Shahid Afridi', 'Evin Lewis', 'Wahab Riaz', 'Mohammad Saifuddin', 'Abu Hider', 'Mahedi Hasan']",Comilla Victorians,Wickets,7.0,Shahid Afridi,Mahfuzur Rahman,Ranmore Martinesz,Masudur Rahman,Tanvir Ahmed,Akhtar Ahmad
6,241,2019-01-29T00:00:00.000Z,Chattogram,"Zahur Ahmed Chowdhury Stadium, Chattogram",night,36th Match,Rajshahi Kings,Rangpur Riders,Rajshahi Kings,Bat,141.0,8.0,20.0,145.0,4.0,18.4,Mehidy Hasan Miraz,Mashrafe Mortaza,"['Johnson Charles', 'Soumya Sarkar', 'Mominul Haque', 'Laurie Evans', 'Mehidy Hasan Miraz', 'Christiaan Jonker', 'Fazle Mahmud', 'Qais Ahmad', 'Arafat Sunny', 'Mustafizur Rahman', 'Kamrul Islam']","['Chris Gayle', 'Alex Hales', 'Rilee Rossouw', 'AB de Villiers', 'Mohammad Mithun', 'Nahidul Islam', 'Shafiul Islam', 'Mashrafe Mortaza', 'Farhad Reza', 'Shohidul Islam', 'Nazmul Islam']",Rangpur Riders,Wickets,6.0,Farhad Reza,Alex Wharf,Masudur Rahman,Tanvir Ahmed,Mahfuzur Rahman,Akhtar Ahmad
6,242,2019-01-30T00:00:00.000Z,Chattogram,"Zahur Ahmed Chowdhury Stadium, Chattogram",day,37th Match,Chittagong Vikings,Dhaka Dynamites,Chittagong Vikings,Bat,174.0,5.0,20.0,163.0,9.0,20.0,Mushfiqur Rahim,Shakib Al Hasan,"['Mohammad Shahzad', 'Cameron Delport', 'Yasir Ali', 'Mushfiqur Rahim', 'Dasun Shanaka', 'Sikandar Raza', 'Mosaddek Hossain', 'Nayeem Hasan', 'Nazmul Hossain Milon', 'Abu Jayed', 'Khaled Ahmed']","['Mizanur Rahman', 'Sunil Narine', 'Rony Talukdar', 'Shakib Al Hasan', 'Nurul Hasan', 'Kieron Pollard', 'Andre Russell', 'Shuvagata Hom', 'Andrew Birch', 'Mahmudul Hasan', 'Rubel Hossain']",Chittagong Vikings,Runs,11.0,Cameron Delport,Mahfuzur Rahman,Shozab Raza,Masudur Rahman,Tanvir Ahmed,Akhtar Ahmad
6,243,2019-01-30T00:00:00.000Z,Chattogram,"Zahur Ahmed Chowdhury Stadium, Chattogram",night,38th Match,Sylhet Sixers,Rajshahi Kings,Sylhet Sixers,Bat,189.0,5.0,20.0,190.0,5.0,18.0,Alok Kapali,Mehidy Hasan Miraz,"['Litton Das', 'Afif Hossain', 'Jason Roy', 'Sabbir Rahman', 'Nicholas Pooran', 'Mohammad Nawaz', 'Alok Kapali', 'Taskin Ahmed', 'Sohail Tanvir', 'Ebadot Hossain', 'Nabil Samad']","['Johnson Charles', 'Zakir Hasan', 'Shahriar Nafees', 'Laurie Evans', 'Ryan ten Doeschate', 'Christiaan Jonker', 'Soumya Sarkar', 'Kamrul Islam', 'Mustafizur Rahman', 'Arafat Sunny', 'Mehidy Hasan Miraz']",Rajshahi Kings,Wickets,5.0,Laurie Evans,Ranmore Martinesz,Tanvir Ahmed,Masudur Rahman,Mahfuzur Rahman,Akhtar Ahmad
6,244,2019-02-01T00:00:00.000Z,Dhaka,"Shere Bangla National Stadium, Mirpur",day,39th Match,Comilla Victorians,Dhaka Dynamites,Dhaka Dynamites,Bowl,127.0,10.0,20.0,126.0,9.0,20.0,Imrul Kayes,Shakib Al Hasan,"['Tamim Iqbal', 'Evin Lewis', 'Anamul Haque', 'Imrul Kayes', 'Shamsur Rahman', 'Shahid Afridi', 'Thisara Perera', 'Mohammad Saifuddin', 'Mahedi Hasan', 'Wahab Riaz', 'Mosharraf Hossain']","['Mizanur Rahman', 'Upul Tharanga', 'Rony Talukdar', 'Shakib Al Hasan', 'Sunil Narine', 'Kieron Pollard', 'Andre Russell', 'Nurul Hasan', 'Shuvagata Hom', 'Rubel Hossain', 'Shahadat Hossain']",Comilla Victorians,Runs,1.0,Mohammad Saifuddin,Alex Wharf,Masudur Rahman,Ranmore Martinesz,Moniruzzaman,Neeyamur Rashid
6,245,2019-02-01T00:00:00.000Z,Dhaka,"Shere Bangla National Stadium, Mirpur",night,40th Match,Sylhet Sixers,Chittagong Vikings,Chittagong Vikings,Bowl,165.0,5.0,20.0,136.0,10.0,18.3,Alok Kapali,,"['Andre Fletcher', 'Afif Hossain', 'Jason Roy', 'Sabbir Rahman', 'Mohammad Nawaz', 'Jaker Ali', 'Wayne Parnell', 'Taskin Ahmed', 'Ebadot Hossain', 'Nabil Samad', 'Alok Kapali']","['Cameron Delport', 'Mohammad Ashraful', 'Yasir Ali', 'Mushfiqur Rahim', 'Mosaddek Hossain', 'Sikandar Raza', 'Dasun Shanaka', 'Hardus Viljoen', 'Nayeem Hasan', 'Abu Jayed', 'Khaled Ahmed']",Sylhet Sixers,Runs,29.0,Ebadot Hossain,Nadir Shah,Shozab Raza,Masudur Rahman,Moniruzzaman,Neeyamur Rashid
6,246,2019-02-02T00:00:00.000Z,Dhaka,"Shere Bangla National Stadium, Mirpur",day,41st Match,Comilla Victorians,Rangpur Riders,Comilla Victorians,Bat,72.0,10.0,16.3,76.0,1.0,9.3,Imrul Kayes,Mashrafe Mortaza,"['Tamim Iqbal', 'Anamul Haque', 'Shamsur Rahman', 'Imrul Kayes', 'Liam Dawson', 'Thisara Perera', 'Ziaur Rahman', 'Abu Hider', 'Wahab Riaz', 'Sanjit Saha', 'Waqar Salamkheil']","['Chris Gayle', 'Mehedi Maruf', 'AB de Villiers', 'Shohidul Islam', 'Farhad Reza', 'Mohammad Mithun', 'Mashrafe Mortaza', 'Nahidul Islam', 'Rilee Rossouw', 'Ravi Bopara', 'Minhajul Abedin Afridi']",Rangpur Riders,Wickets,9.0,Ravi Bopara,Alex Wharf,Mahfuzur Rahman,Morshed Ali Khan,Moniruzzaman,Akhtar Ahmad
6,247,2019-02-02T00:00:00.000Z,Dhaka,"Shere Bangla National Stadium, Mirpur",night,42nd Match,Khulna Titans,Dhaka Dynamites,Khulna Titans,Bat,123.0,9.0,20.0,124.0,4.0,14.5,Mahmudullah,Shakib Al Hasan,"['Brendan Taylor', 'Zunaed Siddique', 'Dawid Malan', 'Mahmudullah', 'Najmul Hossain Shanto', 'Al-Amin', 'David Wiese', 'Taijul Islam', 'Saddam Hossain', 'Junaid Khan', 'Subashis Roy']","['Upul Tharanga', 'Sunil Narine', 'Shakib Al Hasan', 'Mizanur Rahman', 'Nurul Hasan', 'Kieron Pollard', 'Mahmudul Hasan', 'Andre Russell', 'Qazi Onik', 'Rony Talukdar', 'Rubel Hossain']",Dhaka Dynamites,Wickets,6.0,Upul Tharanga,Nadir Shah,Ranmore Martinesz,Morshed Ali Khan,Moniruzzaman,Akhtar Ahmad
6,248,2019-02-04T00:00:00.000Z,Dhaka,"Shere Bangla National Stadium, Mirpur",day,Eliminator,Chittagong Vikings,Dhaka Dynamites,Chittagong Vikings,Bat,135.0,8.0,20.0,136.0,4.0,16.4,,Shakib Al Hasan,"['Yasir Ali', 'Cameron Delport', 'Shadman Islam', 'Mushfiqur Rahim', 'Mosaddek Hossain', 'Dasun Shanaka', 'Robbie Frylinck', 'Hardus Viljoen', 'Nayeem Hasan', 'Abu Jayed', 'Khaled Ahmed']","['Upul Tharanga', 'Sunil Narine', 'Rony Talukdar', 'Shakib Al Hasan', 'Nurul Hasan', 'Kieron Pollard', 'Andre Russell', 'Mahmudul Hasan', 'Qazi Onik', 'Shuvagata Hom', 'Rubel Hossain']",Dhaka Dynamites,Wickets,6.0,Sunil Narine,Mahfuzur Rahman,Ranmore Martinesz,Sharfuddoula,Akteruzzaman,Raqibul Hasan
6,249,2019-02-04T00:00:00.000Z,Dhaka,"Shere Bangla National Stadium, Mirpur",night,1st Qualifier,Rangpur Riders,Comilla Victorians,Rangpur Riders,Bat,165.0,5.0,20.0,166.0,2.0,18.5,Mashrafe Mortaza,Imrul Kayes,"['Chris Gayle', 'Mehedi Maruf', 'Mohammad Mithun', 'Rilee Rossouw', 'Ravi Bopara', 'Benny Howell', 'Nahidul Islam', 'Farhad Reza', 'Mashrafe Mortaza', 'Shafiul Islam', 'Sohag Gazi']","['Tamim Iqbal', 'Evin Lewis', 'Anamul Haque', 'Shamsur Rahman', 'Imrul Kayes', 'Thisara Perera', 'Shahid Afridi', 'Mohammad Saifuddin', 'Mahedi Hasan', 'Wahab Riaz', 'Sanjit Saha']",Comilla Victorians,Wickets,8.0,Evin Lewis,Alex Wharf,Sharfuddoula,Shozab Raza,Mahfuzur Rahman,Raqibul Hasan
6,250,2019-02-06T00:00:00.000Z,Dhaka,"Shere Bangla National Stadium, Mirpur",night,2nd Qualifier,Rangpur Riders,Dhaka Dynamites,Dhaka Dynamites,Bowl,142.0,10.0,19.4,147.0,5.0,16.4,Mashrafe Mortaza,Shakib Al Hasan,"['Chris Gayle', 'Nadif Chowdhury', 'Mohammad Mithun', 'Rilee Rossouw', 'Ravi Bopara', 'Benny Howell', 'Mashrafe Mortaza', 'Nahidul Islam', 'Farhad Reza', 'Shafiul Islam', 'Nazmul Islam']","['Upul Tharanga', 'Sunil Narine', 'Rony Talukdar', 'Shakib Al Hasan', 'Kieron Pollard', 'Nurul Hasan', 'Andre Russell', 'Mahmudul Hasan', 'Qazi Onik', 'Shuvagata Hom', 'Rubel Hossain']",Dhaka Dynamites,Wickets,5.0,Rubel Hossain,Alex Wharf,Masudur Rahman,Shozab Raza,Mahfuzur Rahman,Samiur Rahman
6,251,2019-02-08T00:00:00.000Z,Dhaka,"Shere Bangla National Stadium, Mirpur",night,Final,Comilla Victorians,Dhaka Dynamites,Dhaka Dynamites,Bowl,199.0,3.0,20.0,182.0,9.0,20.0,Imrul Kayes,Shakib Al Hasan,"['Tamim Iqbal', 'Evin Lewis', 'Anamul Haque', 'Shamsur Rahman', 'Imrul Kayes', 'Mohammad Saifuddin', 'Mahedi Hasan', 'Wahab Riaz', 'Sanjit Saha', 'Shahid Afridi', 'Thisara Perera']","['Upul Tharanga', 'Sunil Narine', 'Rony Talukdar', 'Shakib Al Hasan', 'Kieron Pollard', 'Andre Russell', 'Nurul Hasan', 'Shuvagata Hom', 'Mahmudul Hasan', 'Rubel Hossain', 'Qazi Onik']",Comilla Victorians,Runs,17.0,Tamim Iqbal,Alex Wharf,Ranmore Martinesz,Sharfuddoula,Mahfuzur Rahman,Raqibul Hasan
7,252,2019-12-11T00:00:00.000Z,Dhaka,"Shere Bangla National Stadium, Mirpur",day,1st Match,Sylhet Thunder,Chattogram Challengers,Chattogram Challengers,Bowl,162.0,4.0,20.0,163.0,5.0,19.0,Mosaddek Hossain,Rayad Emrit,"['Rony Talukdar', 'Johnson Charles', 'Mohammad Mithun', 'Jeevan Mendis', 'Mosaddek Hossain', 'Nazmul Hossain Milon', 'Sohag Gazi', 'Nazmul Islam', 'Ebadot Hossain', 'Krishmar Santokie', 'Naveen-ul-Haq']","['Avishka Fernando', 'Zunaed Siddique', 'Nasir Hossain', 'Imrul Kayes', 'Ryan Burl', 'Chadwick Walton', 'Nurul Hasan', 'Rayad Emrit', 'Rubel Hossain', 'Nasum Ahmed', 'Muktar Ali']",Chattogram Challengers,Wickets,5.0,Imrul Kayes,Prageeth Rambukwella,Sharfuddoula,Gazi Sohel,Tanvir Ahmed,Raqibul Hasan
7,253,2019-12-11T00:00:00.000Z,Dhaka,"Shere Bangla National Stadium, Mirpur",night,2nd Match,Cumilla Warriors,Rangpur Rangers,Cumilla Warriors,Bat,173.0,7.0,20.0,68.0,9.0,14.0,Dasun Shanaka,Mohammad Nabi,"['Yasir Ali', 'Bhanuka Rajapaksa', 'Soumya Sarkar', 'Dawid Malan', 'Sabbir Rahman', 'Dasun Shanaka', 'Mahidul Islam Ankon', 'Abu Hider', 'Sunzamul Islam', 'Mujeeb Ur Rahman', 'Al-Amin Hossain']","['Mohammad Shahzad', 'Mohammad Naim', 'Jahurul Islam', 'Fazle Mahmud', 'Lewis Gregory', 'Mohammad Nabi', 'Sanjit Saha', 'Junaid Khan', 'Taskin Ahmed', 'Mustafizur Rahman', 'Zakir Hasan']",Cumilla Warriors,Runs,105.0,Dasun Shanaka,Masudur Rahman,Tanvir Ahmed,Sharfuddoula,Gazi Sohel,Raqibul Hasan
7,254,2019-12-12T00:00:00.000Z,Dhaka,"Shere Bangla National Stadium, Mirpur",day,3rd Match,Dhaka Platoon,Rajshahi Royals,Rajshahi Royals,Bowl,134.0,9.0,20.0,136.0,1.0,18.2,Mashrafe Mortaza,Andre Russell,"['Tamim Iqbal', 'Anamul Haque', 'Laurie Evans', 'Jaker Ali', 'Thisara Perera', 'Ariful Haque', 'Shahid Afridi', 'Mahedi Hasan', 'Wahab Riaz', 'Mashrafe Mortaza', 'Hasan Mahmud']","['Hazratullah Zazai', 'Litton Das', 'Shoaib Malik', 'Alok Kapali', 'Farhad Reza', 'Afif Hossain', 'Minhajul Abedin Afridi', 'Andre Russell', 'Ravi Bopara', 'Abu Jayed', 'Taijul Islam']",Rajshahi Royals,Wickets,9.0,Ravi Bopara,Gazi Sohel,Sharfuddoula,Masudur Rahman,Tanvir Ahmed,Raqibul Hasan
7,255,2019-12-12T00:00:00.000Z,Dhaka,"Shere Bangla National Stadium, Mirpur",night,4th Match,Chattogram Challengers,Khulna Tigers,Khulna Tigers,Bowl,144.0,6.0,20.0,146.0,2.0,13.5,Rayad Emrit,,"['Lendl Simmons', 'Chadwick Walton', 'Imrul Kayes', 'Nasir Hossain', 'Nurul Hasan', 'Muktar Ali', 'Rayad Emrit', 'Rubel Hossain', 'Enamul Haque jnr', 'Nasum Ahmed', 'Kesrick Williams']","['Najmul Hossain Shanto', 'Rahmanullah Gurbaz', 'Rilee Rossouw', 'Mushfiqur Rahim', 'Shamsur Rahman', 'Aminul Islam', 'Robbie Frylinck', 'Mehidy Hasan Miraz', 'Shafiul Islam', 'Mohammad Amir', 'Shohidul Islam']",Khulna Tigers,Wickets,8.0,Rilee Rossouw,Masudur Rahman,Prageeth Rambukwella,Tanvir Ahmed,Gazi Sohel,Raqibul Hasan
